wewvir2	   .121420	5731	Vireo_gilvus_[swainsoni_Group]
maghum	   .119428	5637	Eugenes_fulgens
sabgul	   .119301	5631	Xema_sabini
savspa1	   .118157	5577	Passerculus_sandwichensis_[savanna_Group]
wantat1	   .117394	5541	Tringa_incana
norcro	   .117203	5532	Corvus_caurinus
recpar	   .116992	5522	Amazona_viridigenalis
fuwduc	   .113453	5355	Dendrocygna_bicolor
whthaw	   .113178	5342	Geranoaetus_albicaudatus
nstspa	   .111970	5285	Ammodramus_nelsoni
bkfalb	   .109831	5184	Phoebastria_nigripes
nopowl	   .107458	5072	Glaucidium_gnoma
grnkin	   .106589	5031	Chloroceryle_americana
hudgod	   .105466	4978	Limosa_haemastica
hawk	   .104068	4912	Accipitridae_sp.
nutman	   .103665	4893	Lonchura_punctulata
raven	   .103093	4866	Corvus_sp._(raven_sp.)
grawar	   .102945	4859	Setophaga_graciae
bushti1	   .102818	4853	Psaltriparus_minimus_[minimus_Group]
swawar	   .102309	4829	Limnothlypis_swainsonii
bohwax	   .100763	4756	Bombycilla_garrulus
y00324	   .098771	4662	Empidonax_alnorum/traillii
ariwoo	   .098750	4661	Picoides_arizonae
gilfli	   .098708	4659	Colaptes_chrysoides
corshe	   .097436	4599	Calonectris_diomedea
chukar	   .096716	4565	Alectoris_chukar
swathr1	   .096356	4548	Catharus_ustulatus_[ustulatus_Group]
bacspa	   .096102	4536	Peucaea_aestivalis
ruwspa	   .095381	4502	Peucaea_carpalis
y00476	   .095085	4488	Tringa_melanoleuca/flavipes
bkcspa	   .091970	4341	Spizella_atrogularis
grykin	   .089322	4216	Tyrannus_dominicensis
savspa2	   .088390	4172	Passerculus_sandwichensis_[sandwichensis_Group]
zothaw	   .087903	4149	Buteo_albonotatus
nwcspa	   .087458	4128	Zonotrichia_leucophrys_nuttalli
blkbra1	   .086992	4106	Branta_bernicla_nigricans/orientalis
cormor1	   .085360	4029	Phalacrocorax_sp.
chclon	   .085297	4026	Calcarius_ornatus
conwar	   .082733	3905	Oporornis_agilis
calgna	   .081017	3824	Polioptila_californica
eawvir1	   .080953	3821	Vireo_gilvus_gilvus
roster	   .080445	3797	Sterna_dougallii
dawsco	   .080021	3777	Melanitta_perspicillata/nigra
mexduc	   .079767	3765	Anas_platyrhynchos_diazi
flsjay	   .079725	3763	Aphelocoma_coerulescens
lcspet	   .079068	3732	Oceanodroma_leucorhoa
scoter	   .078453	3703	Melanitta_sp.
altori	   .077479	3657	Icterus_gularis
bldspa	   .077352	3651	Passerculus_sandwichensis_[guttatus_Group]
compau	   .077119	3640	Nyctidromus_albicollis
passer1	   .077013	3635	Passeriformes_sp.
y00322	   .076970	3633	Picoides_pubescens/villosus
yelwar1	   .074873	3534	Setophaga_petechia_[aestiva_Group]
rinkin1	   .072754	3434	Megaceryle_torquata
perfal1	   .072712	3432	Falco_peregrinus_anatum
wesfly	   .070085	3308	Empidonax_difficilis/occidentalis
recwoo	   .068390	3228	Picoides_borealis
archil1	   .067775	3199	Archilochus_colubris/alexandri
sterna	   .067542	3188	Sterna_sp.
eutspa	   .067394	3181	Passer_montanus
y00470	   .066695	3148	Branta_hutchinsii/canadensis
sprpip	   .066568	3142	Anthus_spragueii
spotow2	   .065085	3072	Pipilo_maculatus_[maculatus_Group]
dowwoo1	   .064534	3046	Picoides_pubescens_pubescens/medianus
loon	   .064492	3044	Gavia_sp.
plegad	   .064301	3035	Plegadis_sp.
bkvshe	   .064068	3024	Puffinus_opisthomelas
yecpar	   .063453	2995	Brotogeris_chiriri
jaeger	   .063284	2987	Stercorarius_sp._(jaeger_sp.)
larus1	   .063072	2977	Larus_sp.
arcter	   .062775	2963	Sterna_paradisaea
bulshe	   .062564	2953	Puffinus_bulleri
mwcspa1	   .062458	2948	Zonotrichia_leucophrys_oriantha
manshe	   .062267	2939	Puffinus_puffinus
buthum	   .061759	2915	Lampornis_clemenciae
alcgoo1	   .061271	2892	Branta_hutchinsii_leucopareia
refwar	   .060614	2861	Cardellina_rubrifrons
varbun	   .060530	2857	Passerina_versicolor
whocra	   .060445	2853	Grus_americana
barswa5	   .060318	2847	Hirundo_rustica_erythrogaster
bkhpar	   .059449	2806	Nandayus_nenday
borchi2	   .059386	2803	Poecile_hudsonicus
nobtyr	   .059153	2792	Camptostoma_imberbe
lotjae	   .058623	2767	Stercorarius_longicaudus
bkbwoo	   .057267	2703	Picoides_arcticus
bcxtit1	   .056589	2671	Baeolophus_bicolor_x_atricristatus
purfin1	   .056547	2669	Haemorhous_purpureus_purpureus
foxsp4	   .056271	2656	Passerella_iliaca_[megarhyncha_Group]
shthaw	   .056165	2651	Buteo_brachyurus
hrthaw1	   .056123	2649	Buteo_jamaicensis_harlani
sopsku1	   .054576	2576	Stercorarius_maccormicki
audori	   .054216	2559	Icterus_graduacauda
snakit	   .054153	2556	Rostrhamus_sociabilis
soogro1	   .052733	2489	Dendragapus_fuliginosus
clcrob	   .051970	2453	Turdus_grayi
cacgoo2	   .051631	2437	Branta_hutchinsii_minima
tufpuf	   .051186	2416	Fratercula_cirrhata
shtgro	   .050975	2406	Tympanuchus_phasianellus
grypar	   .050572	2387	Perdix_perdix
amerob1	   .050042	2362	Turdus_migratorius_migratorius/achrusterus
gragoo1	   .049216	2323	Anser_anser_(Domestic_type)
subfly	   .049174	2321	Myiodynastes_luteiventris
rxyfli	   .049131	2319	Colaptes_auratus_luteus_x_cafer
bkspet	   .048496	2289	Oceanodroma_melania
vichum	   .048432	2286	Amazilia_violiceps
ricgoo1	   .047881	2260	Branta_hutchinsii_hutchinsii
gcrfin	   .047225	2229	Leucosticte_tephrocotis
grpchi	   .046483	2194	Tympanuchus_cupido
mcclon	   .045784	2161	Rhynchophanes_mccownii
litgul	   .045678	2156	Hydrocoloeus_minutus
stejay2	   .045614	2153	Cyanocitta_stelleri_[diademata_Group]
botspa	   .045445	2145	Peucaea_botterii
rewbul	   .045254	2136	Pycnonotus_jocosus
asspet	   .044661	2108	Oceanodroma_homochroa
taimer1	   .044343	2093	Falco_columbarius_columbarius
grbani	   .044216	2087	Crotophaga_sulcirostris
mouplo	   .044153	2084	Charadrius_montanus
shoreb1	   .043898	2072	Charadriiformes_sp.
elfowl	   .042500	2006	Micrathene_whitneyi
audshe	   .042415	2002	Puffinus_lherminieri
cathus	   .042267	1995	Catharus_sp.
gchwar	   .042267	1995	Setophaga_chrysoparia
attwoo1	   .041992	1982	Picoides_dorsalis
kineid	   .041758	1971	Somateria_spectabilis
oliwar	   .041737	1970	Peucedramus_taeniatus
whbnut4	   .041568	1962	Sitta_carolinensis_[aculeata_Group]
houwre1	   .041462	1957	Troglodytes_aedon_[aedon_Group]
naswar2	   .041335	1951	Oreothlypis_ruficapilla_ridgwayi
eletro	   .041208	1945	Trogon_elegans
woodpe1	   .040869	1929	Picidae_sp.
mexjay1	   .040381	1906	Aphelocoma_wollweberi_[wollweberi_Group]
lecthr	   .039809	1879	Toxostoma_lecontei
y00327	   .038941	1838	Baeolophus_bicolor/atricristatus
rempar	   .038284	1807	Aratinga_erythrogenys
whcpig2	   .037394	1765	Patagioenas_leucocephala
sagspa1	   .037267	1759	Artemisiospiza_belli_nevadensis/canescens
x00422	   .037225	1757	Anas_platyrhynchos_x_fulvigula
grepew	   .037182	1755	Contopus_pertinax
bkhgul	   .036928	1743	Chroicocephalus_ridibundus
blkswi	   .036547	1725	Cypseloides_niger
kumgul1	   .036165	1707	Larus_glaucoides_kumlieni
luchum	   .035890	1694	Calothorax_lucifer
dusgro	   .035805	1690	Dendragapus_obscurus
chicka1	   .035784	1689	Poecile_sp.
orabis1	   .034280	1618	Euplectes_franciscanus
pagplo	   .033750	1593	Pluvialis_fulva
bkcvir1	   .033581	1585	Vireo_atricapilla
shbdow1	   .032987	1557	Limnodromus_griseus_griseus
orcwar2	   .032458	1532	Oreothlypis_celata_orestera
ftspet	   .032352	1527	Oceanodroma_furcata
doveki	   .032034	1512	Alle_alle
ruff	   .031949	1508	Philomachus_pugnax
brnboo	   .031864	1504	Sula_leucogaster
commer1	   .031716	1497	Mergus_merganser_americanus
atlpuf	   .031525	1488	Fratercula_arctica
swathr2	   .030720	1450	Catharus_ustulatus_swainsoni
sooter1	   .030657	1447	Onychoprion_fuscatus
xanmur2	   .030360	1433	Synthliboramphus_scrippsi
peflov	   .030339	1432	Agapornis_roseicollis
whwjun	   .030339	1432	Junco_hyemalis_aikeni
saggro	   .030275	1429	Centrocercus_urophasianus
marwre2	   .029936	1413	Cistothorus_palustris_[plesius_Group]
y00338	   .029873	1410	Haemorhous_purpureus/mexicanus
y00323	   .029788	1406	Colaptes_auratus/chrysoides
lilmea2	   .029767	1405	Sturnella_magna_lilianae
haiwoo2	   .029576	1396	Picoides_villosus_[villosus_Group]
rewbla1	   .029449	1390	Agelaius_phoeniceus_[phoeniceus_Group]
ancmur	   .029153	1376	Synthliboramphus_antiquus
tern1	   .028962	1367	Sterninae_sp.
comgra2	   .028686	1354	Quiscalus_quiscula_versicolor
whwsco2	   .028178	1330	Melanitta_fusca_deglandi
teal	   .027966	1320	Anas_sp._(teal_sp.)
dabduc1	   .027860	1315	Anas_sp.
egygoo	   .027585	1302	Alopochen_aegyptiaca
gryvir	   .027352	1291	Vireo_vicinior
y00656	   .027309	1289	Larus_occidentalis/glaucescens
lecgoo1	   .027161	1282	Branta_canadensis_parvipes
amepip2	   .027161	1282	Anthus_rubescens_rubescens/pacificus
foxsp3	   .027055	1277	Passerella_iliaca_[schistacea_Group]
benthr	   .026928	1271	Toxostoma_bendirei
grwher	   .026716	1261	Ardea_herodias_occidentalis
bcrfin	   .026441	1248	Leucosticte_australis
calcon	   .026314	1242	Gymnogyps_californianus
monqua	   .026165	1235	Cyrtonyx_montezumae
spoowl	   .026144	1234	Strix_occidentalis
ipsspa	   .026038	1229	Passerculus_sandwichensis_princeps
x00050	   .026038	1229	Larus_argentatus_x_glaucescens
flaowl	   .025996	1227	Otus_flammeolus
tufduc	   .025763	1216	Aythya_fuligula
grnpar	   .025614	1209	Aratinga_holochlora
phalar	   .025466	1202	Phalaropus_sp.
laralc1	   .025297	1194	Uria/Alca_sp.
hoared	   .024746	1168	Acanthis_hornemanni
goldfi	   .024703	1166	Spinus_sp._(goldfinch_sp.)
x00195	   .024513	1157	Poecile_carolinensis_x_atricapillus
spodov	   .024449	1154	Streptopelia_chinensis
yefgul	   .024195	1142	Larus_livens
barpet	   .024004	1133	Oceanodroma_castro
souwpw1	   .023835	1125	Antrostomus_arizonae
mallar3	   .023771	1122	Anas_platyrhynchos_platyrhynchos/conboschas
falcon	   .023729	1120	Falco_sp.
thbkin	   .023114	1091	Tyrannus_crassirostris
whsowl1	   .023072	1089	Megascops_trichopsis
bkrfin	   .023030	1087	Leucosticte_atrata
moudov2	   .022987	1085	Zenaida_macroura_[carolinensis_Group]
hooori1	   .022924	1082	Icterus_cucullatus_[nelsoni_Group]
briter1	   .022860	1079	Onychoprion_anaethetus
mitpar	   .022839	1078	Aratinga_mitrata
bkwvir	   .022818	1077	Vireo_altiloquus
shbdow3	   .022754	1074	Limnodromus_griseus_caurinus
smilon	   .022733	1073	Calcarius_pictus
bewwre1	   .022394	1057	Thryomanes_bewickii_[spilurus_Group]
y00014	   .022331	1054	Empidonax_hammondii/oberholseri
bkcpet	   .022267	1051	Pterodroma_hasitata
amerob4	   .022246	1050	Turdus_migratorius_[propinquus_Group]
blkrai	   .021737	1026	Laterallus_jamaicensis
y00325	   .021610	1020	Tyrannus_melancholicus/couchii
y00314	   .021420	1011	Anas_discors/cyanoptera
herthr1	   .021356	1008	Catharus_guttatus_[guttatus_Group]
sprgro	   .021335	1007	Falcipennis_canadensis
grackl	   .021271	1004	Quiscalus_sp.
shtshe	   .020869	985	Puffinus_tenuirostris
bubfly	   .020784	981	Empidonax_fulvifrons
whiegr1	   .020508	968	Egretta/Bubulcus_sp.
tacgoo1	   .020381	962	Branta_hutchinsii_taverneri
rebjun1	   .020381	962	Junco_hyemalis_dorsalis
brespa1	   .020127	950	Spizella_breweri_breweri
y00469	   .019746	932	Chen_caerulescens/rossii
bargoo	   .019703	930	Branta_leucopsis
bicthr	   .019597	925	Catharus_bicknelli
brbhum1	   .019492	920	Cynanthus_latirostris_[latirostris_Group]
calgul1	   .019025	898	Larus_californicus_californicus
herthr3	   .019004	897	Catharus_guttatus_faxoni/crymophilus
y00471	   .018644	880	Cygnus_buccinator/columbianus
spizel	   .018581	877	Spizella_sp.
egwtea1	   .018432	870	Anas_crecca_crecca/nimia
y00612	   .018284	863	Accipiter_striatus/cooperii
flfshe	   .018157	857	Puffinus_carneipes
leastp3	   .018136	856	Oceanodroma_leucorhoa_leucorhoa
redcro3	   .018136	856	Loxia_curvirostra_(type_3)
yetwar2	   .018136	856	Setophaga_dominica_dominica/stoddardi
comblh1	   .017924	846	Buteogallus_anthracinus
greegr2	   .017860	843	Ardea_alba_egretta
yehpar	   .017733	837	Amazona_oratrix
nohowl	   .017585	830	Surnia_ulula
cobhaw	   .017542	828	Buteogallus_anthracinus_anthracinus/utilensis
cangoo3	   .017309	817	Branta_canadensis_occidentalis/fulva
krthaw1	   .017225	813	Buteo_jamaicensis_kriderii
spbori	   .017225	813	Icterus_pectoralis
purmar2	   .017119	808	Progne_subis_hesperia
mallar4	   .016970	801	Anas_platyrhynchos_platyrhynchos_x_diazi
y00317	   .016716	789	Sterna_hirundo/paradisaea
tunswa1	   .016568	782	Cygnus_columbianus_columbianus
mexchi	   .016292	769	Poecile_sclateri
shearw	   .016292	769	Calonectris/Puffinus_sp.
orcwar1	   .016186	764	Oreothlypis_celata_celata
frthaw1	   .016186	764	Buteo_jamaicensis_fuertesi
belvir3	   .015996	755	Vireo_bellii_pusillus
finch1	   .015975	754	Fringillidae_sp.
marwre1	   .015847	748	Cistothorus_palustris_[paludicola_Group]
layalb	   .015784	745	Phoebastria_immutabilis
eastow1	   .015678	740	Pipilo_erythrophthalmus_erythrophthalmus/canaster
buggna1	   .015636	738	Polioptila_caerulea_caerulea
kirwar	   .015593	736	Setophaga_kirtlandii
sancra5	   .015042	710	Grus_canadensis_pratensis
grgowl	   .015042	710	Strix_nebulosa
belspa1	   .015042	710	Artemisiospiza_belli_belli
aythya1	   .015021	709	Aythya_sp.
rocsan	   .014767	697	Calidris_ptilocnemis
commyn	   .014725	695	Acridotheres_tristis
marwre3	   .014343	677	Cistothorus_palustris_[palustris_Group]
baispa	   .014322	676	Ammodramus_bairdii
shbdow2	   .014280	674	Limnodromus_griseus_hendersoni
goose1	   .014258	673	Anser/Chen/Branta_sp.
diurap1	   .014237	672	Accipitriformes/Falconiformes_sp.
masboo	   .013962	659	Sula_dactylatra
yebloo	   .013962	659	Gavia_adamsii
brnnod	   .013877	655	Anous_stolidus
compea	   .013686	646	Pavo_cristatus
mouchi3	   .013665	645	Poecile_gambeli_[gambeli_Group]
rorpar	   .013517	638	Psittacula_krameri
bucpar	   .013475	636	Aratinga_acuticaudata
swagoo2	   .013475	636	Anser_cygnoides_(Domestic_type)
tropar	   .013411	633	Setophaga_pitiayumi
daejun1	   .013136	620	Junco_hyemalis_cismontanus
rugdov	   .013051	616	Columbina_talpacoti
haiwoo5	   .013051	616	Picoides_villosus_orius/icastus
yelrai	   .012966	612	Coturnicops_noveboracensis
brewar	   .012924	610	Vermivora_cyanoptera_x_chrysoptera_(F1_hybrid)
whehum	   .012733	601	Hylocharis_leucotis
turvul2	   .012712	600	Cathartes_aura_aura/septentrionalis
reshaw2	   .012691	599	Buteo_lineatus_extimus
y00604	   .012669	598	Petrochelidon_pyrrhonota/fulva
norcar1	   .012627	596	Cardinalis_cardinalis_[cardinalis_Group]
shtspa	   .012585	594	Ammodramus_nelsoni/caudacutus
oriole	   .012564	593	Icterus_sp.
brnpel3	   .012394	585	Pelecanus_occidentalis_californicus
purswa	   .012394	585	Porphyrio_porphyrio
reevir1	   .012373	584	Vireo_olivaceus_olivaceus
naswar1	   .012161	574	Oreothlypis_ruficapilla_ruficapilla
y00598	   .012076	570	Parkesia_motacilla/noveboracensis
lepchi	   .011886	561	Tympanuchus_pallidicinctus
corshe1	   .011758	555	Calonectris_diomedea_borealis
flycat1	   .011674	551	Tyrannidae_sp.
whtpta1	   .011631	549	Lagopus_leucura
swan1	   .011483	542	Cygnus_sp.
aplfal	   .011462	541	Falco_femoralis
sancra2	   .011398	538	Grus_canadensis_tabida/rowani
y00020	   .011208	529	Puffinus_griseus/tenuirostris
alcid	   .011186	528	Alcidae_sp.
easmea2	   .011165	527	Sturnella_magna_[magna_Group]
pifgoo	   .011102	524	Anser_brachyrhynchus
clarai4	   .010996	519	Rallus_longirostris_levipes
vireo1	   .010975	518	Vireo_sp.
pramer1	   .010975	518	Falco_columbarius_richardsonii
dowwoo2	   .010953	517	Picoides_pubescens_leucurus/glacialis
thbmur	   .010911	515	Uria_lomvia
eastow2	   .010911	515	Pipilo_erythrophthalmus_alleni/rileyi
rotbec	   .010742	507	Pachyramphus_aglaiae
issjay	   .010657	503	Aphelocoma_insularis
leastp4	   .010508	496	Oceanodroma_leucorhoa_chapmani
amazon	   .010487	495	Amazona_sp.
y00335	   .010424	492	Passerina_amoena/cyanea
buggna2	   .010424	492	Polioptila_caerulea_[obscura_Group]
cursan	   .010318	487	Calidris_ferruginea
wren1	   .010297	486	Troglodytidae_sp.
rallus	   .010254	484	Rallus_longirostris/elegans
wilwar2	   .010064	475	Cardellina_pusilla_pusilla
cangoo1	   .010042	474	Branta_canadensis_canadensis/interior
yerwar3	   .009979	471	Setophaga_coronata_coronata_x_auduboni
lsspet	   .009809	463	Oceanodroma_microsoma
nstspa2	   .009788	462	Ammodramus_nelsoni_subvirgatus
y00226	   .009746	460	Pipilo_maculatus/erythrophthalmus
stejay1	   .009661	456	Cyanocitta_stelleri_[stelleri_Group]
rebtro	   .009619	454	Phaethon_aethereus
licpar	   .009301	439	Amazona_finschi
selasp	   .009258	437	Selasphorus_sp.
norwhe	   .009174	433	Oenanthe_oenanthe
yetwar1	   .009089	429	Setophaga_dominica_albilora
zonotr1	   .009047	427	Zonotrichia_sp.
shicow	   .009004	425	Molothrus_bonariensis
rubrob	   .009004	425	Turdus_rufopalliatus
dunlin1	   .009004	425	Calidris_alpina_pacifica/arcticola
pepfal1	   .008877	419	Falco_peregrinus_pealei
fisspa	   .008814	416	Amphispiza_quinquestriata
berhum	   .008792	415	Amazilia_beryllina
y00600	   .008750	413	Anas_rubripes/platyrhynchos
y00479	   .008729	412	Stercorarius_pomarinus/parasiticus
comred3	   .008708	411	Acanthis_flammea_flammea
bushti2	   .008708	411	Psaltriparus_minimus_[plumbeus_Group]
herthr2	   .008708	411	Catharus_guttatus_[auduboni_Group]
fotfly	   .008686	410	Tyrannus_savana
nelgul	   .008665	409	Larus_argentatus_x_hyperboreus
redcro4	   .008581	405	Loxia_curvirostra_(type_4)
norhar2	   .008369	395	Circus_cyaneus_hudsonius
slbgul	   .008369	395	Larus_schistisagus
brnjay	   .008284	391	Psilorhinus_morio
rocpig1	   .008178	386	Columba_livia_(Domestic_type)
x00421	   .008157	385	Anas_penelope_x_americana
carwre1	   .008136	384	Thryothorus_ludovicianus_[ludovicianus_Group]
orcwar4	   .008114	383	Oreothlypis_celata_sordida
whcsee	   .008114	383	Sporophila_torqueola
bknsti1	   .008114	383	Himantopus_mexicanus_mexicanus
tupfal1	   .008051	380	Falco_peregrinus_tundrius/calidus
commoo2	   .008051	380	Gallinula_galeata_[galeata_Group]
osprey1	   .008030	379	Pandion_haliaetus_carolinensis
manduc	   .007966	376	Aix_galericulata
y00004	   .007924	374	Bucephala_clangula/islandica
crcgro	   .007860	371	Rhodothraupis_celaeno
y00224	   .007839	370	Mergus_merganser/serrator
bkcgna	   .007733	365	Polioptila_nigriceps
mancuc	   .007606	359	Coccyzus_minor
rebpig1	   .007585	358	Patagioenas_flavirostris
aratin	   .007585	358	Aratinga_sp.
smafal	   .007564	357	Falco_sp._(small_falcon_sp.)
norlap	   .007458	352	Vanellus_vanellus
myiarc	   .007458	352	Myiarchus_sp.
rnxsap1	   .007352	347	Sphyrapicus_nuchalis_x_ruber
hilmyn	   .007331	346	Gracula_religiosa
gyrfal	   .007331	346	Falco_rusticolus
fepowl	   .007309	345	Glaucidium_brasilianum
redcro2	   .007267	343	Loxia_curvirostra_(type_2)
flctan	   .007246	342	Piranga_bidentata
nstspa1	   .007225	341	Ammodramus_nelsoni_nelsoni/alter
gwfgoo2	   .007203	340	Anser_albifrons_gambelli/frontalis
coopet	   .007097	335	Pterodroma_cookii
labspa	   .006907	326	Passerculus_sandwichensis_rostratus/atratus
thrush1	   .006843	323	Turdidae_sp.
sapsuc	   .006822	322	Sphyrapicus_sp.
wfspet	   .006801	321	Pelagodroma_marina
ivogul	   .006801	321	Pagophila_eburnea
gycrof1	   .006737	318	Leucosticte_tephrocotis_littoralis
y00229	   .006589	311	Podiceps_auritus/nigricollis
botgra3	   .006589	311	Quiscalus_major_westoni
rucwar	   .006589	311	Basileuterus_rufifrons
falduc	   .006547	309	Anas_falcata
whcspa2	   .006525	308	Zonotrichia_leucophrys_leucophrys/oriantha
whcspa3	   .006504	307	Zonotrichia_leucophrys_nuttalli/pugetensis
gryjay2	   .006398	302	Perisoreus_canadensis_capitalis/albescens
gycrof4	   .006314	298	Leucosticte_tephrocotis_[tephrocotis_Group]
houfin1	   .006314	298	Haemorhous_mexicanus_[mexicanus_Group]
norbob1	   .006186	292	Colinus_virginianus_[virginianus_Group]
batgod	   .006144	290	Limosa_lapponica
y00484	   .006038	285	Vireo_plumbeus/cassinii
lbbgul3	   .005953	281	Larus_fuscus_graellsii
norjac	   .005932	280	Jacana_spinosa
bewwre2	   .005847	276	Thryomanes_bewickii_[eremophilus_Group]
dove1	   .005805	274	Columbidae_sp.
amekes1	   .005805	274	Falco_sparverius_[sparverius_Group]
gwfgoo1	   .005720	270	Anser_albifrons_flavirostris
shtsan	   .005699	269	Calidris_acuminata
y00496	   .005636	266	Calidris_pusilla/mauri
musduc	   .005614	265	Cairina_moschata
masduc	   .005593	264	Nomonyx_dominicus
blkmer1	   .005530	261	Falco_columbarius_suckleyi
wilfly1	   .005508	260	Empidonax_traillii_traillii
stopet	   .005508	260	Hydrobatidae_sp.
sonspa2	   .005487	259	Melospiza_melodia_[melodia_Group]
reshaw1	   .005381	254	Buteo_lineatus_lineatus
owl1	   .005381	254	Strigiformes_sp.
xanmur	   .005339	252	Synthliboramphus_scrippsi/hypoleucus
yegvir	   .005297	250	Vireo_flavoviridis
eassco2	   .005212	246	Megascops_asio_mccallii
larter1	   .005212	246	Hydroprogne/Thalasseus_sp.
gnatca1	   .005191	245	Polioptila_sp.
clarai3	   .005191	245	Rallus_longirostris_obsoletus
scsspa1	   .005148	243	Artemisiospiza_belli_clementeae
smbani	   .005085	240	Crotophaga_ani
comter1	   .005085	240	Sterna_hirundo_hirundo
bktgul	   .005064	239	Larus_crassirostris
ammodr1	   .005042	238	Ammodramus_sp.
doccor1	   .005021	237	Phalacrocorax_auritus_auritus/floridanus
grnher1	   .005021	237	Butorides_virescens_virescens/bahamensis
bwxtea1	   .005021	237	Anas_discors_x_cyanoptera
nrwswa1	   .004979	235	Stelgidopteryx_serripennis_[serripennis_Group]
moupyo1	   .004894	231	Glaucidium_gnoma_gnoma
y00334	   .004873	230	Pheucticus_ludovicianus/melanocephalus
spoowl4	   .004873	230	Strix_occidentalis_lucida
waterf1	   .004852	229	Anatidae_sp.
solsan1	   .004852	229	Tringa_solitaria_solitaria
xanmur1	   .004831	228	Synthliboramphus_hypoleucus
kingle	   .004809	227	Regulus_sp.
yebkin2	   .004788	226	Tyrannus_sp._(yellow-bellied)
nighth1	   .004788	226	Chordeiles_sp.
pitwhy	   .004767	225	Vidua_macroura
bntwre1	   .004767	225	Troglodytes_aedon_[brunneicollis_Group]
borowl	   .004767	225	Aegolius_funereus
purmar1	   .004746	224	Progne_subis_subis/arboricola
burowl2	   .004746	224	Athene_cunicularia_hypugaea
leastp1	   .004746	224	Oceanodroma_leucorhoa_chapmani/soccorroensis
longsp1	   .004640	219	Calcarius/Rhynchophanes_sp.
larfal	   .004597	217	Falco_sp._(large_falcon_sp.)
sancra4	   .004555	215	Grus_canadensis_pulla
horpuf	   .004513	213	Fratercula_corniculata
sumtan2	   .004386	207	Piranga_rubra_rubra
wilwar1	   .004343	205	Cardellina_pusilla_pileolata
whttro	   .004322	204	Phaethon_lepturus
gcrwar	   .004258	201	Basileuterus_culicivorus
yebcha1	   .004174	197	Icteria_virens_virens
sancra1	   .004153	196	Grus_canadensis_canadensis
lawwar	   .004131	195	Vermivora_cyanoptera_x_chrysoptera_(F2_backcross)
solvir1	   .004110	194	Vireo_plumbeus/cassinii/solitarius
murpet	   .004047	191	Pterodroma_ultima
plcsta	   .004025	190	Heliomaster_constantii
mdxmal1	   .003983	188	Cairina_moschata_x_Anas_platyrhynchos
brnpel2	   .003983	188	Pelecanus_occidentalis_carolinensis
norpyo1	   .003962	187	Glaucidium_gnoma_[californicum_Group]
comrav2	   .003941	186	Corvus_corax_sinuatus
y00629	   .003941	186	Quiscalus_major/mexicanus
buntin	   .003941	186	Passerina_sp.
y00627	   .003898	184	Setophaga_castanea/striata
x00197	   .003877	183	Chen_caerulescens_x_Branta_canadensis
belvir1	   .003856	182	Vireo_bellii_bellii/medius
lasfly	   .003792	179	Myiarchus_sagrae
tromoc	   .003771	178	Mimus_gilvus
easblu1	   .003708	175	Sialia_sialis_[sialis_Group]
retpip	   .003623	171	Anthus_cervinus
redpol	   .003602	170	Acanthis_flammea/hornemanni
grebe1	   .003538	167	Podicipedidae_sp.
y00478	   .003538	167	Larus_thayeri/glaucoides
comcha	   .003517	166	Fringilla_coelebs
nutfly	   .003517	166	Myiarchus_nuttingi
whwpar	   .003496	165	Brotogeris_versicolurus
y00606	   .003496	165	Calonectris_diomedea/Puffinus_gravis
orcori2	   .003496	165	Icterus_spurius_spurius
whtrob1	   .003496	165	Turdus_assimilis
gusgro	   .003496	165	Centrocercus_minimus
redcro10	   .003475	164	Loxia_curvirostra_(type_10)
y00635	   .003453	163	Phalaropus_lobatus/fulicarius
empgoo	   .003453	163	Chen_canagica
ixlbun	   .003453	163	Passerina_amoena_x_cyanea
y00225	   .003432	162	Catharus_minimus/bicknelli
whevir1	   .003411	161	Vireo_griseus_[griseus_Group]
relpar	   .003390	160	Amazona_autumnalis
redcro9	   .003369	159	Loxia_curvirostra_sinesciuris
gryjay3	   .003305	156	Perisoreus_canadensis_[obscurus_Group]
stbori	   .003284	155	Icterus_pustulatus
wurher	   .003284	155	Ardea_herodias_(Wurdemann's)
whiwag	   .003284	155	Motacilla_alba
sumtan1	   .003242	153	Piranga_rubra_cooperi
rocwre1	   .003199	151	Salpinctes_obsoletus_[obsoletus_Group]
gadwal1	   .003178	150	Anas_strepera_strepera
antnig	   .003178	150	Chordeiles_gundlachii
woopew	   .003157	149	Contopus_sordidulus/virens
gnwtea1	   .003136	148	Anas_crecca_crecca/nimia_x_carolinensis
sxrgoo1	   .003136	148	Chen_caerulescens_x_rossii
yefgra1	   .003114	147	Tiaris_olivaceus
cliswa2	   .003114	147	Petrochelidon_pyrrhonota_[pyrrhonota_Group]
clarai5	   .003093	146	Rallus_longirostris_yumanensis
y00326	   .003051	144	Baeolophus_inornatus/ridgwayi
y00481	   .003030	143	Stercorarius_parasiticus/longicaudus
heron1	   .003030	143	Ardeidae_sp.
bluebi	   .003008	142	Sialia_sp.
bkcnih2	   .003008	142	Nycticorax_nycticorax_hoactli
y00022	   .002987	141	Icterus_bullockii/galbula
indpea1	   .002987	141	Pavo_cristatus_(Domestic_type)
hobkit	   .002987	141	Chondrohierax_uncinatus
rosgul	   .002945	139	Rhodostethia_rosea
